wl,xyln1b,fchi1b,xyln2b,xyln3b,anom1b,anom2b,atki1b,atki2b,fchi2b,gray1b,gray2b,mcla1b,rayn1b,rayn2b,rpan1b,rpmm1b,rpmt1b,aurs2b,aurs1b,clor1b,clor2b,conc1b,conc2b,hirs1b,hirs2b,prsi1b,prsi2b,prsi3b,mclm1b,mclm2b,narm1b,narm2b,smgd1b,smgd2b,pali1b,pali2b,ocul1b,ocul2b,tars1b,vrid1b,vrid2b,opal1b,rose1b,lats1b,lats2b,pvul1b,pvul2b,ecry1b,ecry2b,poro1b,poro2b,ppsi1b,ppsi2b,tars2b,oliv2b,oliv1b
382,0.897391304,0.049130435,-0.009130435,-0.000434783,0.924347826,0.532608696,0.39826087,0.076521739,0.207826087,0.096521739,0.085217391,0.096521739,0.415652174,0.548695652,0.188695652,0.290869565,0.431304348,0.533043478,0.541304348,0.947826087,0.347826087,1.787826087,1.172173913,0.765652174,0.695652174,0.044782609,0.02826087,0.068695652,0.256956522,0.23173913,0.393913043,0.442608696,0.506086957,0.322173913,0.316521739,0.330434783,1.067826087,1.561304348,0.463913043,0.62,0.07173913,0.887391304,0.448695652,0.32826087,0.374782609,0.707391304,1.019130435,0.737391304,0.665217391,0.863043478,0.165217391,0.591304348,0.745652174,0.323043478,0.473913043,2.088695652
384,0.856818182,0.034090909,-0.027272727,-0.008636364,0.884090909,0.506818182,0.382727273,0.057727273,0.192727273,0.078636364,0.073636364,0.083181818,0.391818182,0.523636364,0.184090909,0.29,0.423636364,0.524090909,0.532272727,0.925909091,0.351363636,1.805909091,1.187272727,0.748636364,0.688636364,0.052272727,0.033181818,0.066818182,0.266818182,0.229545455,0.396818182,0.435,0.494090909,0.319545455,0.312727273,0.324090909,1.073181818,1.614545455,0.459090909,0.597727273,0.057727273,0.875454545,0.421363636,0.319545455,0.365454545,0.682272727,0.986818182,0.705454545,0.636363636,0.864090909,0.151818182,0.586818182,0.752727273,0.313636364,0.48,2.171363636
386,0.816521739,0.024347826,-0.045652174,-0.018695652,0.842608696,0.47826087,0.36,0.046086957,0.179565217,0.064782609,0.062173913,0.07173913,0.363043478,0.496086957,0.177826087,0.280434783,0.414782609,0.514782609,0.515652174,0.895652174,0.35173913,1.825652174,1.196956522,0.727391304,0.67173913,0.05826087,0.032608696,0.060434783,0.274782609,0.22173913,0.395652174,0.424347826,0.479130435,0.312173913,0.308695652,0.316521739,1.074782609,1.66173913,0.456521739,0.578695652,0.050869565,0.860434783,0.400869565,0.310869565,0.350869565,0.654782609,0.949565217,0.673043478,0.613043478,0.876086957,0.141304348,0.59,0.759130435,0.31173913,0.48173913,2.256956522
388,0.782272727,0.017727273,-0.058636364,-0.029545455,0.8,0.446363636,0.335454545,0.040454545,0.168181818,0.055454545,0.053636364,0.066818182,0.337727273,0.466363636,0.169545455,0.266363636,0.404090909,0.501818182,0.496818182,0.865909091,0.35,1.844090909,1.203181818,0.699090909,0.648636364,0.057272727,0.032727273,0.053181818,0.281363636,0.210454545,0.390454545,0.405,0.461363636,0.303636364,0.298636364,0.305,1.073636364,1.698636364,0.448636364,0.557272727,0.047727273,0.841363636,0.380909091,0.297272727,0.335909091,0.626363636,0.911818182,0.639090909,0.591363636,0.882272727,0.139545455,0.59,0.762272727,0.310909091,0.485909091,2.342727273
390,0.753043478,0.016521739,-0.061304348,-0.033913043,0.762608696,0.416956522,0.315652174,0.036956522,0.16,0.047391304,0.045217391,0.064782609,0.323913043,0.443478261,0.162608696,0.253043478,0.39173913,0.490434783,0.476086957,0.835652174,0.350869565,1.867391304,1.213913043,0.66826087,0.620434783,0.052173913,0.028695652,0.050869565,0.287826087,0.201304348,0.383043478,0.384782609,0.445652174,0.290869565,0.296956522,0.296956522,1.075652174,1.740869565,0.444782609,0.540434783,0.049130435,0.822608696,0.366086957,0.29173913,0.325217391,0.596956522,0.883913043,0.616521739,0.576086957,0.896956522,0.143913043,0.594347826,0.764782609,0.318695652,0.50173913,2.443913043
392,0.733636364,0.017727273,-0.057272727,-0.035909091,0.731818182,0.400454545,0.305,0.038181818,0.155,0.045454545,0.041818182,0.067272727,0.318636364,0.424545455,0.154090909,0.241818182,0.380454545,0.484090909,0.46,0.808636364,0.354090909,1.907272727,1.23,0.646363636,0.594545455,0.049090909,0.026818182,0.051818182,0.296363636,0.192272727,0.382272727,0.371818182,0.435,0.281363636,0.297272727,0.287727273,1.079545455,1.785909091,0.440909091,0.532272727,0.055454545,0.807272727,0.357272727,0.291818182,0.314090909,0.576818182,0.866818182,0.603636364,0.563181818,0.925909091,0.147727273,0.606363636,0.772727273,0.332272727,0.520454545,2.557727273
394,0.723913043,0.027826087,-0.044347826,-0.033478261,0.715217391,0.398695652,0.300869565,0.047391304,0.157391304,0.053478261,0.046956522,0.070869565,0.32173913,0.415217391,0.146086957,0.236521739,0.372608696,0.483043478,0.450434783,0.79173913,0.357391304,1.96826087,1.25826087,0.632173913,0.576956522,0.05,0.032173913,0.058695652,0.307826087,0.19173913,0.39,0.368695652,0.422608696,0.273478261,0.297826087,0.283043478,1.091304348,1.837826087,0.433913043,0.526956522,0.060869565,0.79,0.353478261,0.283043478,0.299130435,0.565652174,0.85826087,0.589565217,0.550434783,0.957391304,0.149565217,0.617826087,0.790869565,0.340869565,0.542173913,2.674347826
396,0.716818182,0.032727273,-0.034545455,-0.028181818,0.705,0.398181818,0.299545455,0.052727273,0.160454545,0.059090909,0.051363636,0.075,0.325909091,0.409545455,0.139545455,0.233181818,0.365454545,0.484545455,0.444545455,0.783181818,0.364090909,2.042272727,1.295909091,0.621363636,0.570454545,0.050909091,0.039090909,0.065909091,0.321363636,0.190909091,0.402727273,0.366818182,0.412272727,0.265,0.297727273,0.278636364,1.107727273,1.895454545,0.427272727,0.521363636,0.061363636,0.777727273,0.345,0.272272727,0.287272727,0.559545455,0.854545455,0.576363636,0.538181818,0.985454545,0.150454545,0.63,0.814090909,0.343181818,0.568181818,2.793636364
398,0.703478261,0.029130435,-0.03173913,-0.026956522,0.694782609,0.387826087,0.294782609,0.050434783,0.15826087,0.059565217,0.049130435,0.073913043,0.322608696,0.403913043,0.134782609,0.227391304,0.356956522,0.487826087,0.438695652,0.778695652,0.375652174,2.12826087,1.34173913,0.61,0.568695652,0.053478261,0.042608696,0.064782609,0.333913043,0.193478261,0.41826087,0.366956522,0.403913043,0.256956522,0.298695652,0.274347826,1.129565217,1.965652174,0.427826087,0.515652174,0.056521739,0.764782609,0.333478261,0.26,0.275652174,0.549565217,0.85173913,0.564347826,0.524347826,1.01826087,0.145217391,0.646086957,0.842173913,0.336956522,0.591304348,2.916956522
400,0.690909091,0.024545455,-0.029090909,-0.025,0.682272727,0.377272727,0.290454545,0.049090909,0.154545455,0.062727273,0.048636364,0.076363636,0.313636364,0.397272727,0.127272727,0.218181818,0.347272727,0.487272727,0.431363636,0.771363636,0.381818182,2.214545455,1.387727273,0.596363636,0.564090909,0.055909091,0.041363636,0.057727273,0.346818182,0.193181818,0.429545455,0.361818182,0.391818182,0.249545455,0.299090909,0.269545455,1.155454545,2.040454545,0.430454545,0.506818182,0.049545455,0.748636364,0.320909091,0.244545455,0.260909091,0.533181818,0.843636364,0.549545455,0.509545455,1.058636364,0.134545455,0.664090909,0.869545455,0.331363636,0.606363636,3.035909091
402,0.675652174,0.023043478,-0.025217391,-0.022173913,0.67,0.363043478,0.282608696,0.046956522,0.15173913,0.065217391,0.049130435,0.082608696,0.30173913,0.387826087,0.124782609,0.20826087,0.337391304,0.484782609,0.428695652,0.762608696,0.385652174,2.305217391,1.437391304,0.58,0.557826087,0.056086957,0.04,0.053913043,0.363478261,0.194782609,0.439130435,0.354782609,0.377391304,0.244782609,0.30173913,0.266086957,1.185652174,2.11826087,0.437826087,0.496956522,0.046521739,0.737391304,0.31173913,0.231304348,0.256086957,0.516521739,0.833913043,0.536086957,0.5,1.106521739,0.127826087,0.686086957,0.894782609,0.336086957,0.615217391,3.149565217
404,0.661818182,0.017727273,-0.020909091,-0.019545455,0.653636364,0.349090909,0.271818182,0.042272727,0.145454545,0.064090909,0.045,0.088636364,0.290909091,0.379090909,0.127272727,0.200454545,0.33,0.482727273,0.431363636,0.755909091,0.393181818,2.406818182,1.495454545,0.565909091,0.555,0.051818182,0.037727273,0.052272727,0.380454545,0.196818182,0.451363636,0.348181818,0.367727273,0.242272727,0.302727273,0.261363636,1.218181818,2.191818182,0.449090909,0.492727273,0.046818182,0.73,0.305909091,0.225,0.258636364,0.505454545,0.831818182,0.53,0.497272727,1.158181818,0.127727273,0.71,0.922272727,0.347272727,0.629545455,3.274545455
406,0.65173913,0.015217391,-0.015217391,-0.018695652,0.635652174,0.339565217,0.262608696,0.043043478,0.13826087,0.060869565,0.041304348,0.087826087,0.279565217,0.368695652,0.123913043,0.189130435,0.32,0.477826087,0.433913043,0.746956522,0.400869565,2.515217391,1.563478261,0.547391304,0.544782609,0.043478261,0.030434783,0.045652174,0.390434783,0.196956522,0.459565217,0.339565217,0.357391304,0.238695652,0.307826087,0.257391304,1.26,2.267826087,0.465652174,0.486956522,0.047826087,0.720869565,0.306956522,0.22,0.256956522,0.497391304,0.836086957,0.522173913,0.495217391,1.212173913,0.130434783,0.727826087,0.950434783,0.369130435,0.65,3.41173913
408,0.648636364,0.017727273,-0.006818182,-0.015,0.621363636,0.338636364,0.262727273,0.049090909,0.134090909,0.061363636,0.041363636,0.090909091,0.271818182,0.360909091,0.116363636,0.182727273,0.311818182,0.476818182,0.435454545,0.739545455,0.407727273,2.635909091,1.642727273,0.531818182,0.537272727,0.037272727,0.024545455,0.043181818,0.403181818,0.195909091,0.471363636,0.333636364,0.346363636,0.233181818,0.317272727,0.256818182,1.303636364,2.346363636,0.480909091,0.482272727,0.048181818,0.714545455,0.311818182,0.214545455,0.253181818,0.492727273,0.841818182,0.515909091,0.497727273,1.277272727,0.132727273,0.749545455,0.980909091,0.397727273,0.670909091,3.555909091
410,0.653913043,0.025652174,-0.000869565,-0.013043478,0.613478261,0.342173913,0.266086957,0.054782609,0.132173913,0.059565217,0.043913043,0.1,0.268695652,0.356956522,0.109130435,0.178695652,0.303478261,0.484347826,0.440434783,0.737391304,0.423478261,2.786086957,1.744782609,0.523478261,0.533913043,0.035217391,0.023913043,0.04826087,0.421304348,0.197826087,0.493043478,0.337391304,0.334782609,0.227391304,0.334347826,0.26,1.352173913,2.433913043,0.50173913,0.486521739,0.053913043,0.719130435,0.319565217,0.212608696,0.252608696,0.492608696,0.856086957,0.513478261,0.505217391,1.355217391,0.143043478,0.777826087,1.016956522,0.429565217,0.69826087,3.710869565
412,0.649090909,0.028181818,-0.000909091,-0.013636364,0.593181818,0.337272727,0.260454545,0.053636364,0.125909091,0.052727273,0.042272727,0.107272727,0.258181818,0.347272727,0.102727273,0.173636364,0.290454545,0.491363636,0.441363636,0.73,0.44,2.942727273,1.854545455,0.511818182,0.526818182,0.033181818,0.025,0.052727273,0.440454545,0.199090909,0.515909091,0.338181818,0.321363636,0.216363636,0.347727273,0.255909091,1.398636364,2.517727273,0.518181818,0.488181818,0.060454545,0.714090909,0.319545455,0.210454545,0.247272727,0.486818182,0.863636364,0.501363636,0.505909091,1.432272727,0.156363636,0.805,1.055909091,0.458181818,0.73,3.861818182
414,0.620869565,0.026956522,-0.004347826,-0.015652174,0.551304348,0.315217391,0.239130435,0.045652174,0.115217391,0.047826087,0.036521739,0.113478261,0.238695652,0.323478261,0.090434783,0.160434783,0.264782609,0.49,0.428695652,0.703043478,0.452173913,3.09173913,1.95826087,0.483043478,0.50173913,0.033043478,0.024782609,0.049130435,0.460434783,0.190869565,0.530869565,0.327826087,0.296086957,0.197391304,0.355652174,0.248695652,1.435652174,2.598695652,0.528695652,0.473043478,0.062173913,0.692173913,0.305652174,0.202173913,0.232173913,0.463478261,0.847826087,0.469130435,0.48826087,1.500434783,0.163043478,0.823043478,1.087391304,0.483913043,0.743913043,3.975217391
416,0.586818182,0.024545455,-0.005454545,-0.015909091,0.502272727,0.287272727,0.214545455,0.037272727,0.103636364,0.044090909,0.029090909,0.126363636,0.219090909,0.295454545,0.081818182,0.151363636,0.241363636,0.49,0.417727273,0.674090909,0.467727273,3.246818182,2.065454545,0.453181818,0.476818182,0.037272727,0.028636364,0.05,0.49,0.186818182,0.546818182,0.320909091,0.271363636,0.179545455,0.364090909,0.242727273,1.468181818,2.679090909,0.538636364,0.454545455,0.062272727,0.665,0.287272727,0.188181818,0.215909091,0.43,0.822272727,0.432727273,0.462727273,1.567727273,0.167727273,0.843181818,1.114545455,0.505454545,0.745909091,4.07
418,0.549565217,0.024782609,-0.005652174,-0.014347826,0.447826087,0.256086957,0.185652174,0.028695652,0.09173913,0.038695652,0.020869565,0.139565217,0.196956522,0.264347826,0.076521739,0.142173913,0.21826087,0.493043478,0.410434783,0.643043478,0.485217391,3.412173913,2.183478261,0.422173913,0.452173913,0.042608696,0.029565217,0.052608696,0.525217391,0.18826087,0.566956522,0.312173913,0.248695652,0.164347826,0.371304348,0.237826087,1.504782609,2.764782609,0.553478261,0.435652174,0.06173913,0.633913043,0.264782609,0.173478261,0.199130435,0.39,0.793913043,0.392173913,0.432173913,1.630434783,0.172173913,0.861304348,1.139565217,0.528695652,0.742608696,4.153913043
420,0.511818182,0.021363636,-0.006818182,-0.014090909,0.392727273,0.224090909,0.156818182,0.020454545,0.079090909,0.033636364,0.013181818,0.151363636,0.173181818,0.231363636,0.068636364,0.132272727,0.195454545,0.497727273,0.403181818,0.614090909,0.498636364,3.585454545,2.311818182,0.391818182,0.431363636,0.044090909,0.028181818,0.052727273,0.559545455,0.19,0.589545455,0.302272727,0.228181818,0.147272727,0.378181818,0.232727273,1.546818182,2.853636364,0.568636364,0.417272727,0.057272727,0.601363636,0.245454545,0.158181818,0.182727273,0.354545455,0.77,0.353636364,0.404090909,1.693636364,0.175454545,0.881363636,1.171818182,0.556363636,0.744090909,4.245909091
422,0.506956522,0.019130435,-0.003043478,-0.01,0.363913043,0.207391304,0.149130435,0.022173913,0.075652174,0.033478261,0.015652174,0.167826087,0.164782609,0.217391304,0.06,0.123913043,0.183478261,0.515217391,0.406521739,0.60826087,0.518695652,3.793478261,2.473043478,0.376086957,0.427391304,0.045217391,0.024347826,0.051304348,0.596086957,0.194782609,0.618695652,0.303478261,0.21826087,0.137391304,0.393478261,0.239565217,1.606521739,2.960434783,0.596086957,0.414347826,0.05173913,0.586086957,0.240434783,0.14826087,0.174782609,0.334782609,0.778695652,0.336086957,0.394782609,1.772608696,0.179130435,0.911304348,1.216956522,0.592173913,0.75826087,4.38173913
424,0.541304348,0.01826087,0.003043478,-0.004782609,0.365652174,0.206086957,0.15826087,0.02826087,0.079130435,0.033043478,0.020869565,0.19,0.166956522,0.22,0.06,0.123913043,0.184782609,0.557391304,0.433913043,0.637391304,0.554782609,4.078695652,2.703913043,0.386086957,0.45,0.050869565,0.02173913,0.053478261,0.644782609,0.210869565,0.664347826,0.324782609,0.224782609,0.13826087,0.426521739,0.26,1.703913043,3.102173913,0.644347826,0.436086957,0.047391304,0.590869565,0.246086957,0.14173913,0.177826087,0.333043478,0.823913043,0.339565217,0.406521739,1.886521739,0.186956522,0.95826087,1.282608696,0.636521739,0.802173913,4.612173913
426,0.587391304,0.017391304,0.006956522,-0.003478261,0.380434783,0.214347826,0.169565217,0.030434783,0.084347826,0.036521739,0.026086957,0.207391304,0.173043478,0.227826087,0.064347826,0.12826087,0.190869565,0.603913043,0.467391304,0.677391304,0.590434783,4.339130435,2.922608696,0.407391304,0.479130435,0.053478261,0.02173913,0.056521739,0.687391304,0.226086957,0.709130435,0.347826087,0.23173913,0.142173913,0.46,0.284782609,1.802173913,3.23173913,0.694347826,0.473478261,0.047391304,0.609130435,0.258695652,0.144347826,0.19,0.35,0.886086957,0.355652174,0.434347826,1.996956522,0.199130435,1.007826087,1.349565217,0.683913043,0.850434783,4.836956522
428,0.649130435,0.016521739,0.009565217,-0.002608696,0.397391304,0.224347826,0.180869565,0.031304348,0.090869565,0.043478261,0.034782609,0.229565217,0.18173913,0.237826087,0.069565217,0.133478261,0.19826087,0.665217391,0.513913043,0.73,0.636956522,4.675652174,3.203913043,0.434782609,0.514347826,0.053043478,0.025217391,0.05826087,0.740434783,0.246956522,0.767391304,0.380434783,0.238695652,0.146521739,0.504347826,0.31173913,1.92826087,3.399565217,0.75826087,0.525217391,0.052173913,0.635652174,0.28,0.15173913,0.209565217,0.378695652,0.976086957,0.382608696,0.474347826,2.147391304,0.224347826,1.076956522,1.443043478,0.752608696,0.913478261,5.116956522
430,0.703913043,0.017391304,0.014782609,0.00173913,0.41,0.233043478,0.190434783,0.034782609,0.097391304,0.050869565,0.042608696,0.24826087,0.191304348,0.249565217,0.073478261,0.134347826,0.203478261,0.714347826,0.551304348,0.771304348,0.674347826,4.944347826,3.429130435,0.453913043,0.542173913,0.054347826,0.029565217,0.06,0.78,0.264347826,0.813913043,0.406521739,0.24173913,0.151304348,0.539130435,0.331304348,2.027391304,3.536086957,0.806956522,0.566521739,0.058695652,0.653913043,0.296956522,0.159565217,0.22,0.399565217,1.049130435,0.402173913,0.503478261,2.269565217,0.244347826,1.13173913,1.516521739,0.804782609,0.961304348,5.33826087
432,0.769565217,0.016956522,0.02,0.004347826,0.416956522,0.237391304,0.195217391,0.036086957,0.100434783,0.056086957,0.045652174,0.27,0.193043478,0.25826087,0.077826087,0.134347826,0.20826087,0.77826087,0.59826087,0.820869565,0.723913043,5.279130435,3.711304348,0.475652174,0.577391304,0.06,0.03826087,0.066956522,0.827391304,0.287391304,0.873913043,0.43826087,0.240434783,0.156956522,0.580434783,0.353913043,2.15,3.707826087,0.866086957,0.616086957,0.061304348,0.667391304,0.310869565,0.16173913,0.222173913,0.416086957,1.135217391,0.415652174,0.533913043,2.417391304,0.262608696,1.193043478,1.603043478,0.860869565,1.016086957,5.611304348
434,0.815454545,0.016363636,0.023181818,0.005,0.404545455,0.233181818,0.188636364,0.032272727,0.096363636,0.058636364,0.045454545,0.288181818,0.186363636,0.255,0.076818182,0.130909091,0.203636364,0.831363636,0.635,0.850909091,0.767272727,5.568181818,3.951363636,0.485454545,0.598636364,0.062727273,0.046818182,0.073636364,0.865454545,0.306363636,0.926363636,0.462727273,0.227727273,0.152727273,0.611818182,0.369545455,2.252727273,3.862272727,0.915909091,0.658181818,0.063636364,0.670454545,0.319090909,0.161818182,0.218636364,0.423181818,1.206363636,0.419545455,0.553636364,2.548181818,0.280909091,1.246363636,1.679545455,0.911818182,1.050909091,5.819090909
436,0.856956522,0.017826087,0.026956522,0.005217391,0.384347826,0.222608696,0.176521739,0.028695652,0.089130435,0.054782609,0.043913043,0.30826087,0.176086957,0.24826087,0.072173913,0.122608696,0.190869565,0.884782609,0.668695652,0.868695652,0.806086957,5.840869565,4.171304348,0.485652174,0.614347826,0.065217391,0.048695652,0.074347826,0.895217391,0.32173913,0.976521739,0.480869565,0.212608696,0.142173913,0.638695652,0.380434783,2.35,4.014347826,0.959565217,0.694782609,0.06173913,0.663478261,0.324347826,0.156956522,0.21173913,0.418695652,1.273913043,0.414782609,0.567826087,2.677391304,0.294347826,1.295217391,1.75173913,0.956956522,1.075217391,6
438,0.904545455,0.015909091,0.029545455,0.003636364,0.369545455,0.213636364,0.165454545,0.025909091,0.081818182,0.048636364,0.040454545,0.326818182,0.165909091,0.243636364,0.069545455,0.114545455,0.181818182,0.945454545,0.708181818,0.895454545,0.847272727,6.118181818,4.401818182,0.492727273,0.638636364,0.070454545,0.049090909,0.076363636,0.926363636,0.338636364,1.029090909,0.500909091,0.203181818,0.135909091,0.669090909,0.398636364,2.457727273,4.172727273,1.007272727,0.737727273,0.057727273,0.658181818,0.330909091,0.152727273,0.204545455,0.414545455,1.348181818,0.41,0.586363636,2.809090909,0.301363636,1.344090909,1.827272727,0.996818182,1.104090909,6.202272727
